row_num,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16,region_17,region_18,region_19,region_20,region_21,region_22,region_23
0,8.596874707066291,10.225376504429013,12.848730582613912,1.1954071227235303,2.7212926692919366,2.9240233046341704,7.876669278388142,11.173210755729826,8.50484834407489,7.8071933367255975,7.332498276808579,6.4215341516560125,10.412539989077992,13.47579497253423,4.0992041587243,14.513313270037477,9.987196370568176,3.5593457106447115,10.397348367614862,7.531963726372249,5.451217269857428,13.1301540458379,15.436517597601956,10.997613985179067
1,8.652117318119116,10.852107856082252,13.360952115134756,0.8144755429429194,3.7430178562054564,3.4147454515521236,8.010813356240712,11.368985196433908,8.48159955449983,6.238272382063679,6.467421255513157,8.693803826787141,10.182518018945746,13.658405104829436,3.8606037662866495,13.986785579326499,11.042496697724298,4.946392393591066,9.762351689243966,6.683825534823041,6.19248024704449,13.42374002157532,11.536457915763597,11.699516115427395
2,8.78712605454309,10.144797365663385,12.258389212002406,2.619831457045315,4.7250618062459075,3.8230166120630553,7.731476478830105,11.264658422797144,9.052599166193058,9.536426862323035,6.4287715216450145,7.794252027665901,7.051024052959497,11.874527781523241,1.0110074548654764,14.159668576499964,11.875685583219758,2.5161700433477128,10.43524563923092,7.6639985955899546,4.811705155994235,13.192067582383448,14.861354995620676,11.62259026848372
3,7.685688916913764,10.657427692101445,12.958369491011405,2.19716643596838,4.196607609537197,2.5655371398121805,8.647065516004663,10.486157694743495,9.108826849152162,7.9689548850935,7.612156355519686,8.81701122420564,9.847432071761583,14.109048036731336,4.370343229524966,14.493656811618171,9.925561096419665,7.209891504094168,10.77596293212618,5.888649622167891,7.356903265165541,12.929101580728078,13.886239073474966,13.012169772748614
4,8.43727298885496,10.38501139044494,14.209887782530998,1.9332088699547878,4.587478008102112,3.258845988456225,6.804726305278322,11.110505615579441,8.227216354771432,7.104808199210928,8.144344164130226,7.40578959145833,9.577960546660123,14.641022286728404,3.7781067979388316,13.184827456668735,11.047870708220286,6.788074753020888,9.576363285551345,5.770041914420553,5.473250453293,14.092837876426342,14.511254831000004,11.397187242565224
5,7.735126737318217,10.999942016605189,12.83993459400578,2.0630999228409115,3.527334766847402,2.1275651858487974,9.066328913167759,11.313720945077261,8.391414657206175,7.276361574024333,8.542380306949774,7.872831560987087,8.391218747274081,14.202932094048618,2.5528411142211556,13.463471695826428,10.836580710702547,4.846197394881853,9.994900169632762,7.731939662043905,6.909458244802678,12.76305018410147,15.201247005269884,11.84357592533733
6,7.93128377847666,9.500517426701233,15.171270875924442,0.2507902323133617,0.8223840719689948,1.1334138544707342,9.679070637946111,11.931121308842062,10.604423629332942,7.969960412330593,6.712348482104108,8.52092428936451,11.992217508696578,14.794992060745102,5.610280748137958,14.296629507236398,10.032877260944282,4.962790660272205,10.171251268365351,7.05264984017348,6.57904940633011,12.633203193659599,15.907695404949838,12.347444106497239
7,8.578911209595015,9.447387310259415,14.739768117663669,1.477506785392877,4.055990270450633,2.792519323903012,8.048607204805906,12.507784995547848,11.945183689582391,9.237701018423852,4.43366029003643,9.41108665641749,9.582463899544761,13.54620372027045,3.939578310729509,15.494551433236099,9.922860858921085,8.730423531655926,12.142664093328117,4.548896475555407,7.049949691654931,14.429380719419532,13.851951142787486,11.234636477184054
8,7.922241500267889,11.430721304629383,12.800342153900893,1.3389555490812743,2.9753916457883225,1.0022762879055254,8.862916037701998,11.306242429128398,9.263037638117256,8.66626819284315,6.4824884233675455,8.287636070246373,7.272934040023067,12.415958126682336,2.55089642125713,12.8396321186815,12.86615452723186,1.8698647164243285,10.077439964622208,7.099764943229363,3.29399514825218,12.731637988336692,16.28262550328047,10.818812100369513
9,8.981131524928283,6.181617195868325,15.106680051345414,2.2812608340167793,3.7448102289736367,2.9919574659206174,6.644365309771879,9.82934471372784,5.14149877228113,5.683145270831588,10.80284030583906,7.3282101898284795,7.937221842945465,12.86283988386478,1.9073356382442,13.292053942663975,12.18991825216628,5.37155839480649,10.97716258646899,6.500242269194526,5.516163589434289,13.384764784589148,17.881331436325265,8.823725527398055
