row_num,province_0,province_1,province_2,province_3,province_4,province_5
0,43.31687406693915,20.6833470925662,55.02943091494816,64.45812443869798,39.058323734761615,53.04001155984073
1,47.98254524892881,24.012859849381876,46.60562088300616,64.123420753301,37.10552059655865,50.841707261090136
2,43.024669421626825,30.870655351003524,59.49311473435089,62.04571206239797,30.591809962167545,54.24587449840151
3,40.55293547997016,15.864450319012642,57.53381252779507,62.388883594555985,36.012324439126864,48.46393703820682
4,38.67837502541052,18.746455796342936,60.49242849077969,69.104517131583,37.364052867246365,52.87728705257084
5,40.265437630193944,21.62233741274577,64.19397834356134,63.79433218313227,42.43486643807265,51.40291358213001
6,38.96283353207481,2.5788144775922452,55.637500919698425,64.87360628338044,42.789158196725346,50.52679039825546
7,39.71569119178753,17.507060630355543,47.093106796110845,63.84952241244926,23.50745026177076,45.75229264360979
8,30.898981988662804,26.736461743474685,56.45242085234642,66.77664272153405,33.76661669898397,57.578775718136654
9,35.851960661411994,20.067511743679077,56.96637553494356,61.78934332939613,43.290439096077804,52.11534203239549
10,45.62935865047731,26.560179173059353,40.078891729750694,73.54147114471095,41.050164377627596,50.52323721303892
11,37.19948869943132,15.468336473613455,47.50460710649688,60.16523995275906,41.32559165115724,48.89771897996261
12,40.17742606491721,36.2245596339434,59.73836964276638,62.88690686395951,29.859129315709993,55.87675646045857
13,32.767736883784316,18.191747584461794,44.27354727799505,60.333025656089504,33.95916988420208,55.097015852580626
14,39.09633675269906,24.604155805643238,54.74455565502048,65.3514055806426,38.115904302716416,48.155569421856924
15,38.47462208703968,23.36384498007032,43.06720029403221,63.958685920064525,29.895132332396788,55.4750328954412
16,41.56800291251036,25.51135309248084,54.36071203276984,72.33910070562781,41.77427514569744,53.419701402446094
17,32.198448166443235,23.219770374823536,52.89769573579012,72.73274362194593,34.181648593702775,47.71667392852779
18,46.63420739757318,17.604445602057723,63.38857175257546,66.9429044899098,40.10119581700967,50.5286047192961
19,44.50392024969191,27.864995593791434,60.837168698938726,67.78537552527993,21.86189460374515,58.3230150322717
20,49.94355130536201,13.338292379727733,55.42176312518188,71.98538772145227,26.83958813151127,53.38452909794587
21,45.611927106470375,10.921159624959227,58.14359871305609,66.60731526034125,35.29968247275378,48.766034535987195
22,45.38866788731603,16.649754318708975,53.64756056636786,63.08534965342791,31.610448012343525,55.79876834616857
23,33.00240806394362,24.503331961227634,49.50816790063603,66.30816382242783,33.77466342277577,57.955850606953426
24,42.44655874498082,27.922137734458527,46.24661586324532,68.89782158812336,28.691621897297814,47.08572775989929
25,41.17577510780058,24.048594789268193,57.01530533728772,68.5728896029089,26.848064468475048,50.12465458335528
26,39.05634644368241,17.93580332305641,59.132084125413556,64.76544853580691,38.939213421289566,54.17954602546796
27,41.320814455402456,17.4234326763251,56.90475047824927,68.40524040190238,35.08035183855434,48.43044835037031
28,29.227547532508865,16.277387435064828,46.736144199630004,68.85061825753087,33.51331636840184,58.322815189897604
29,42.44445065814862,12.725262870158065,67.52960601205794,60.65930475963219,37.869420595931466,47.00324106908816
30,37.56138158778279,33.85112730848091,53.319716702522996,58.78006279874698,35.661030845470655,52.29153723066517
31,54.78824733309103,16.582323392513302,56.41116740162873,63.20959932201022,27.577847071551027,55.47467653449772
32,36.55167481463529,19.387269454680037,51.88555510684909,66.13835072248052,37.44335705482181,51.478292034919406
33,43.152892511721504,23.302870779174675,53.61360331572998,60.924434854854844,35.40998597472665,53.70994406492503
